InvoiceNo,CustomerID,InvoiceDate,month,weekday,hour,Country,quantity,order_value
78548737,12682.0,"2019-04-04 11:18:00",4,3,11,France,293,14730.41
78549572,17757.0,"2019-04-10 15:32:00",4,2,15,DE,82,3988.69
78550313,12681.0,"2019-04-17 11:21:00",4,2,11,France,373,16005.01
78550330,15827.0,"2019-04-17 13:27:00",4,2,13,DE,36,1679.64
78553553,16156.0,"2019-05-17 16:32:00",5,4,16,DE,205,5875.73
78554954,14227.0,"2019-05-27 14:50:00",5,0,14,DE,87,4093.46
78555547,12681.0,"2019-06-05 13:13:00",6,2,13,France,347,19851.74
78556044,15764.0,"2019-06-08 12:50:00",6,5,12,DE,51,2763.25
78558122,16570.0,"2019-06-27 09:35:00",6,3,9,DE,256,23593.16
78559058,12407.0,"2019-07-06 09:49:00",7,5,9,Belgium,516,55569.22
78559680,12717.0,"2019-07-11 14:47:00",7,3,14,Greece,242,10348.22
78561009,15856.0,"2019-07-22 16:03:00",7,0,16,DE,484,44860.54
78563950,12471.0,"2019-08-22 10:39:00",8,3,10,UK,384,57781.00
78564360,12471.0,"2019-08-24 16:13:00",8,5,16,UK,392,30109.40
78565725,13949.0,"2019-09-06 11:55:00",9,4,11,DE,542,89872.14
78565854,12490.0,"2019-09-07 13:22:00",9,5,13,France,646,52261.10
78549836,16814.0,"2019-04-12 13:32:00",4,4,13,DE,75,4190.48
78536810,15299.0,"2018-12-02 16:50:00",12,6,16,DE,204,1032.24
78536619,17017.0,"2018-12-02 10:18:00",12,6,10,DE,48,3841.08
78548806,13098.0,"2019-04-04 12:52:00",4,3,12,DE,168,17969.58
78561607,17389.0,"2019-07-28 12:15:00",7,6,12,DE,66,3053.46
78574890,18229.0,"2019-11-07 14:23:00",11,3,14,DE,176,5946.28
78546733,16029.0,"2019-03-16 11:47:00",3,5,11,DE,336,54792.48
78546734,16029.0,"2019-03-16 11:49:00",3,5,11,DE,336,54792.48
78556890,17581.0,"2019-06-15 12:48:00",6,5,12,DE,509,37825.21
78563818,13327.0,"2019-08-19 11:55:00",8,0,11,DE,190,36885.30
78560580,14088.0,"2019-07-19 15:23:00",7,4,15,DE,2553,197184.36
78560694,12757.0,"2019-07-20 12:05:00",7,5,12,Portugal,457,41090.33
78543996,15811.0,"2019-02-15 10:46:00",2,4,10,DE,181,17437.60
78561798,14911.0,"2019-07-29 13:39:00",7,0,13,Ireland,286,25122.62
78565756,18230.0,"2019-09-06 13:20:00",9,4,13,DE,224,13757.28
78566325,,"2019-09-12 12:03:00",9,3,12,DE,36,1043.64
78574287,14723.0,"2019-11-03 15:09:00",11,6,15,DE,130,11782.13
78567485,15026.0,"2019-09-20 13:52:00",9,4,13,DE,204,21511.43
78572540,,"2019-10-24 16:17:00",10,3,16,DE,392,36443.87
78573366,16361.0,"2019-10-30 13:17:00",10,2,13,DE,89,6046.39
78578233,14049.0,"2019-11-23 12:20:00",11,5,12,DE,1699,177726.07
78578508,16892.0,"2019-11-24 13:06:00",11,6,13,DE,69,7826.81
78578667,15514.0,"2019-11-24 17:10:00",11,6,17,DE,91,16000.92
78536943,17884.0,"2018-12-03 12:11:00",12,0,12,DE,170,10024.74
78544483,12524.0,"2019-02-21 10:53:00",2,3,10,UK,266,8367.56
78564150,14936.0,"2019-08-23 12:30:00",8,4,12,"Channel Islands",572,66727.20
78567910,12437.0,"2019-09-22 16:58:00",9,6,16,France,172,18528.60
78576222,12490.0,"2019-11-14 13:02:00",11,3,13,France,320,29567.68
78568380,18008.0,"2019-09-27 09:18:00",9,4,9,DE,50,1046.50
78563845,12991.0,"2019-08-19 14:39:00",8,0,14,DE,361,37140.93
78539113,12494.0,"2018-12-16 11:24:00",12,6,11,France,3,1047.00
78573276,13985.0,"2019-10-28 13:14:00",10,0,13,DE,356,63815.10
78542812,14850.0,"2019-02-01 11:21:00",2,4,11,DE,293,28793.17
78548918,16105.0,"2019-04-05 10:13:00",4,4,10,DE,330,30339.63
78537436,,"2018-12-06 17:00:00",12,3,17,DE,7,1049.93
78580395,17629.0,"2019-12-04 10:56:00",12,2,10,DE,294,28008.55
78540940,18109.0,"2019-01-12 12:12:00",1,5,12,DE,33,2089.91
78544687,13184.0,"2019-02-22 17:25:00",2,4,17,DE,134,10904.28
78578931,16942.0,"2019-11-27 12:40:00",11,2,12,DE,117,10811.49
78577144,,"2019-11-18 09:35:00",11,0,9,DE,96,1055.04
78556506,17381.0,"2019-06-13 09:44:00",6,3,9,DE,48,1055.52
78546464,13225.0,"2019-03-14 10:57:00",3,3,10,DE,260,58448.56
78566634,13183.0,"2019-09-14 10:42:00",9,5,10,DE,356,18730.48
78555534,14682.0,"2019-06-05 12:12:00",6,2,12,DE,48,1055.52
78546384,15311.0,"2019-03-11 13:03:00",3,0,13,DE,627,48935.93
78563742,17929.0,"2019-08-19 08:57:00",8,0,8,DE,32,1055.68
78566299,16871.0,"2019-09-11 15:59:00",9,2,15,DE,200,55711.20
78568480,17490.0,"2019-09-27 11:52:00",9,4,11,DE,118,20510.44
78573028,16847.0,"2019-10-27 13:29:00",10,6,13,DE,78,8245.54
78574104,12615.0,"2019-11-03 10:45:00",11,6,10,France,373,63226.99
78580882,12971.0,"2019-12-06 12:20:00",12,4,12,DE,38,2955.62
78544368,14057.0,"2019-02-18 11:27:00",2,0,11,DE,493,48084.17
78545079,18283.0,"2019-02-28 10:30:00",2,3,10,DE,59,4446.22
78547197,17811.0,"2019-03-21 12:45:00",3,3,12,DE,30,3253.16
78548612,13137.0,"2019-04-01 11:34:00",4,0,11,DE,392,39346.25
78549569,15547.0,"2019-04-10 15:15:00",4,2,15,DE,287,18094.68
78549983,16348.0,"2019-04-13 15:55:00",4,5,15,DE,77,4427.19
78559318,18013.0,"2019-07-07 14:08:00",7,6,14,DE,261,20691.72
78576196,17658.0,"2019-11-14 12:07:00",11,3,12,DE,400,40824.10
78569566,14739.0,"2019-10-05 09:55:00",10,5,9,DE,546,28195.90
78581411,17554.0,"2019-12-08 14:15:00",12,6,14,DE,78,3044.18
78559142,17719.0,"2019-07-06 14:01:00",7,5,14,DE,109,8436.71
78544109,12841.0,"2019-02-16 10:56:00",2,5,10,DE,90,3411.72
78579676,17502.0,"2019-11-30 13:13:00",11,5,13,DE,204,16016.88
78545651,,"2019-03-04 13:14:00",3,0,13,DE,140,1062.60
78574619,15952.0,"2019-11-06 11:18:00",11,2,11,DE,143,13599.89
78549489,,"2019-04-08 15:05:00",4,0,15,DE,8,1063.92
78577303,14390.0,"2019-11-18 13:02:00",11,0,13,DE,413,29853.95
78577318,17675.0,"2019-11-18 13:42:00",11,0,13,DE,457,48738.45
78537789,14051.0,"2018-12-08 12:49:00",12,5,12,DE,204,22203.64
78538211,17690.0,"2018-12-10 11:47:00",12,0,11,DE,60,3187.00
78563235,15939.0,"2019-08-15 09:18:00",8,3,9,DE,60,1072.80
78543387,14646.0,"2019-02-08 09:41:00",2,4,9,Netherlands,1116,75739.76
78567280,14646.0,"2019-09-19 11:46:00",9,3,11,Netherlands,6932,620055.39
78538658,17969.0,"2018-12-13 15:34:00",12,3,15,DE,131,4161.50
78574870,17811.0,"2019-11-07 12:52:00",11,3,12,DE,145,16076.37
78543829,12939.0,"2019-02-14 09:47:00",2,3,9,DE,1536,81179.52
78544392,14680.0,"2019-02-18 11:54:00",2,0,11,DE,1223,108879.33
78552885,14646.0,"2019-05-12 10:15:00",5,6,10,Netherlands,72,1079.28
78563509,16092.0,"2019-08-17 10:46:00",8,5,10,DE,183,14137.71
78556442,15098.0,"2019-06-10 15:22:00",6,0,15,DE,60,1079.40
78562721,15985.0,"2019-08-08 16:31:00",8,3,16,DE,208,26680.46
78568541,14047.0,"2019-09-27 14:08:00",9,4,14,DE,62,4080.58
78572683,15158.0,"2019-10-25 13:53:00",10,4,13,DE,198,4032.42
78543649,17809.0,"2019-02-11 09:11:00",2,0,9,DE,84,2231.16
78540809,18095.0,"2019-01-11 12:37:00",1,4,12,DE,225,22559.17
78554307,12989.0,"2019-05-23 14:59:00",5,3,14,DE,280,29906.24
78558910,12989.0,"2019-07-05 09:16:00",7,4,9,DE,546,25336.14
78560258,13340.0,"2019-07-17 13:26:00",7,2,13,DE,152,5321.96
78569576,17739.0,"2019-10-05 10:38:00",10,5,10,DE,87,6159.13
78571302,12989.0,"2019-10-17 09:07:00",10,3,9,DE,246,9134.34
78577202,12989.0,"2019-11-18 11:47:00",11,0,11,DE,78,14742.42
78537592,17491.0,"2018-12-07 12:18:00",12,4,12,DE,268,31201.96
78553346,17054.0,"2019-05-16 12:57:00",5,3,12,DE,145,22457.55
78557747,13611.0,"2019-06-22 12:25:00",6,5,12,DE,237,37769.93
78552135,14944.0,"2019-05-06 11:51:00",5,0,11,DE,24,1079.76
78562050,14133.0,"2019-08-02 11:34:00",8,4,11,DE,24,1079.76
78567531,14397.0,"2019-09-21 09:37:00",9,5,9,DE,32,1175.68
78538661,15194.0,"2018-12-13 15:42:00",12,3,15,DE,119,12613.09
78569721,12628.0,"2019-10-06 09:28:00",10,6,9,UK,194,20044.41
78540167,16600.0,"2019-01-05 12:13:00",1,5,12,DE,182,23377.42
78540702,13491.0,"2019-01-11 09:58:00",1,4,9,DE,79,4612.51
78541837,17714.0,"2019-01-23 10:32:00",1,2,10,DE,92,6206.78
78547417,13239.0,"2019-03-23 10:25:00",3,5,10,DE,363,57775.47
78548520,13126.0,"2019-03-31 16:40:00",3,6,16,DE,431,54140.33
78552542,16841.0,"2019-05-10 10:20:00",5,4,10,DE,232,45409.00
78559321,17069.0,"2019-07-07 14:30:00",7,6,14,DE,245,16452.11
78559557,17444.0,"2019-07-11 10:33:00",7,3,10,Canada,1026,125619.93
78553742,16133.0,"2019-05-19 09:38:00",5,6,9,DE,414,6955.74
78562217,17659.0,"2019-08-03 14:06:00",8,5,14,DE,158,9419.26
78541849,13230.0,"2019-01-23 13:34:00",1,2,13,DE,79,7320.00
78545276,12933.0,"2019-03-01 11:30:00",3,4,11,DE,65,2756.44
78540538,17841.0,"2019-01-09 14:36:00",1,2,14,DE,99,6710.99
78561323,,"2019-07-26 13:03:00",7,4,13,DE,11,1089.00
78542723,17256.0,"2019-01-31 14:53:00",1,3,14,DE,68,9734.74
78561497,,"2019-07-27 14:09:00",7,5,14,DE,38,1092.12
78546141,,"2019-03-09 16:36:00",3,5,16,DE,73,1094.27
78578531,17364.0,"2019-11-24 14:40:00",11,6,14,DE,205,19389.06
78579170,17811.0,"2019-11-28 14:26:00",11,3,14,DE,63,7479.59
78538368,15503.0,"2018-12-12 10:57:00",12,2,10,DE,74,7517.29
78539610,14606.0,"2018-12-20 14:33:00",12,3,14,DE,33,3711.52
78543246,17315.0,"2019-02-04 14:14:00",2,0,14,DE,80,14609.64
78546038,15071.0,"2019-03-09 10:19:00",3,5,10,DE,165,13950.11
78546415,17975.0,"2019-03-13 10:27:00",3,2,10,DE,186,14278.97
78546670,13451.0,"2019-03-15 15:37:00",3,4,15,DE,426,44714.86
78547521,16713.0,"2019-03-23 15:00:00",3,5,15,DE,39,4008.04
78550829,17841.0,"2019-04-21 10:19:00",4,6,10,DE,107,10744.22
78551525,14667.0,"2019-05-01 12:37:00",5,2,12,DE,274,44381.99
78552472,16503.0,"2019-05-09 15:48:00",5,3,15,DE,108,11901.29
78553423,17811.0,"2019-05-17 10:28:00",5,4,10,DE,90,5181.10
78561917,16904.0,"2019-08-01 11:57:00",8,3,11,DE,88,8188.99
78566566,14096.0,"2019-09-13 12:32:00",9,4,12,DE,106,26720.70
78559506,,"2019-07-08 15:17:00",7,0,15,DE,915,99525.97
78565232,,"2019-09-02 09:30:00",9,0,9,DE,312,27460.10
78571633,,"2019-10-18 11:27:00",10,4,11,DE,100,1099.00
78572345,,"2019-10-24 10:53:00",10,3,10,DE,100,1099.00
78539764,14533.0,"2018-12-22 11:07:00",12,5,11,DE,540,34326.36
78541988,15222.0,"2019-01-25 08:03:00",1,4,8,DE,440,5200.00
78548643,14680.0,"2019-04-01 13:01:00",4,0,13,DE,100,1099.00
78556714,14680.0,"2019-06-14 10:49:00",6,4,10,DE,555,141011.95
78557005,13700.0,"2019-06-16 11:24:00",6,6,11,DE,438,23433.64
78560883,13694.0,"2019-07-21 16:10:00",7,6,16,DE,793,35513.75
78539460,12931.0,"2018-12-17 18:07:00",12,0,18,DE,20,1099.80
78568662,16764.0,"2019-09-28 12:36:00",9,5,12,DE,75,8580.74
78568668,15750.0,"2019-09-28 13:00:00",9,5,13,DE,213,17755.43
78577951,17238.0,"2019-11-22 12:09:00",11,4,12,DE,192,24732.88
78578844,,"2019-11-25 16:14:00",11,0,16,DE,1184,132018.24
78579297,,"2019-11-29 11:23:00",11,4,11,DE,660,57261.27
78540397,13187.0,"2019-01-06 18:57:00",1,6,18,DE,95,7606.68
78543309,18118.0,"2019-02-07 12:05:00",2,3,12,DE,105,10817.69
78549291,16261.0,"2019-04-07 19:05:00",4,6,19,DE,139,31917.07
78556107,17360.0,"2019-06-08 17:09:00",6,5,17,DE,167,21227.02
78558442,15537.0,"2019-06-29 13:10:00",6,5,13,DE,29,4515.88
78564755,,"2019-08-30 10:31:00",8,4,10,DE,270,28374.56
78547811,17368.0,"2019-03-25 14:01:00",3,0,14,DE,215,8279.68
78573926,,"2019-11-02 09:52:00",11,5,9,DE,65,1101.75
78575383,15986.0,"2019-11-09 15:17:00",11,5,15,DE,268,31779.32
78576914,15124.0,"2019-11-17 10:09:00",11,6,10,DE,144,6410.56
78577727,15671.0,"2019-11-21 12:43:00",11,3,12,DE,265,41143.30
78539085,12748.0,"2018-12-16 09:35:00",12,6,9,DE,120,13294.32
78569009,15984.0,"2019-09-29 19:30:00",9,6,19,DE,146,33126.12
78543823,17937.0,"2019-02-14 09:27:00",2,3,9,DE,192,4558.08
78557464,15301.0,"2019-06-20 13:06:00",6,3,13,DE,24,1103.76
78549235,15530.0,"2019-04-07 11:16:00",4,6,11,DE,324,27570.64
78563170,18237.0,"2019-08-12 12:44:00",8,0,12,DE,195,6323.93
78566484,13880.0,"2019-09-13 09:48:00",9,4,9,DE,216,33347.28
78568696,13842.0,"2019-09-28 14:56:00",9,5,14,DE,404,33283.24
78573769,13292.0,"2019-11-01 10:04:00",11,4,10,DE,214,7756.18
78569097,12731.0,"2019-09-30 12:06:00",9,0,12,France,710,73266.94
78569640,12471.0,"2019-10-05 12:25:00",10,5,12,UK,962,124257.26
78581179,12471.0,"2019-12-07 15:43:00",12,5,15,UK,889,103593.67
78538180,13418.0,"2018-12-10 09:53:00",12,0,9,DE,178,5288.74
78541239,16401.0,"2019-01-16 10:56:00",1,2,10,DE,492,18964.36
78541970,15179.0,"2019-01-24 13:48:00",1,3,13,DE,1234,81078.60
78543625,12583.0,"2019-02-10 15:38:00",2,6,15,France,452,65087.84
78546373,12583.0,"2019-03-11 12:00:00",3,0,12,France,323,23983.15
78549316,12705.0,"2019-04-08 09:54:00",4,0,9,UK,757,48625.16
78551524,16401.0,"2019-05-01 12:35:00",5,2,12,DE,431,20670.43
78552193,15114.0,"2019-05-06 14:22:00",5,0,14,DE,240,16757.44
78555943,13520.0,"2019-06-08 10:15:00",6,5,10,Switzerland,242,14080.66
78565442,12627.0,"2019-09-04 14:09:00",9,2,14,UK,556,34673.74
78566013,17004.0,"2019-09-08 12:16:00",9,6,12,DE,602,47082.48
78566016,15144.0,"2019-09-08 12:20:00",9,6,12,DE,470,60799.64
78576789,12569.0,"2019-11-16 13:56:00",11,5,13,UK,108,10810.92
78546677,18144.0,"2019-03-15 16:29:00",3,4,16,DE,180,38547.88
78547034,18229.0,"2019-03-20 10:30:00",3,2,10,DE,42,1831.32
78540279,13368.0,"2019-01-06 12:32:00",1,6,12,DE,12,1115.88
78568381,14321.0,"2019-09-27 09:24:00",9,4,9,DE,522,31810.72
78542741,17375.0,"2019-01-31 16:02:00",1,3,16,DE,250,24370.57
78544412,16531.0,"2019-02-18 14:21:00",2,0,14,DE,193,45351.64
78549847,15358.0,"2019-04-12 14:43:00",4,4,14,DE,505,32913.50
78551426,14022.0,"2019-04-28 14:39:00",4,6,14,DE,487,55730.51
78552418,13971.0,"2019-05-09 12:42:00",5,3,12,DE,242,16118.40
78552854,14748.0,"2019-05-11 15:16:00",5,5,15,DE,279,39964.35
78563522,17975.0,"2019-08-17 10:59:00",8,5,10,DE,201,15992.24
78567297,15594.0,"2019-09-19 12:27:00",9,3,12,DE,402,19958.38
78540866,17324.0,"2019-01-12 11:21:00",1,5,11,DE,555,40428.65
78548325,13509.0,"2019-03-30 13:01:00",3,5,13,DE,386,10059.66
78580553,12646.0,"2019-12-05 10:14:00",12,3,10,USA,408,25312.92
78581188,17735.0,"2019-12-07 16:47:00",12,5,16,DE,1016,89210.40
78577835,16607.0,"2019-11-22 10:24:00",11,4,10,DE,165,23194.41
78539008,17033.0,"2018-12-15 13:21:00",12,5,13,DE,124,15969.46
78544203,12362.0,"2019-02-17 10:30:00",2,6,10,Belgium,226,13264.10
78544908,18056.0,"2019-02-24 14:27:00",2,6,14,DE,211,9389.67
78545314,12866.0,"2019-03-01 14:11:00",3,4,14,Belgium,167,14041.66
78546316,17076.0,"2019-03-11 08:59:00",3,0,8,DE,54,10944.72
78549959,16097.0,"2019-04-13 13:47:00",4,5,13,DE,87,11741.80
78550999,17670.0,"2019-04-26 09:12:00",4,4,9,DE,110,6587.62
78551889,18198.0,"2019-05-05 09:34:00",5,6,9,DE,248,13047.84
78552263,15561.0,"2019-05-08 11:38:00",5,2,11,DE,51,4579.56
78552308,17410.0,"2019-05-08 15:21:00",5,2,15,DE,100,7083.50
78552828,13662.0,"2019-05-11 13:23:00",5,5,13,DE,188,11223.71
78552887,13092.0,"2019-05-12 10:22:00",5,6,10,DE,16,2071.92
78552977,18221.0,"2019-05-12 14:13:00",5,6,14,DE,123,11876.42
78554062,13654.0,"2019-05-22 10:21:00",5,2,10,DE,276,18874.04
78555420,13458.0,"2019-06-03 10:29:00",6,0,10,DE,308,23735.82
78555512,18198.0,"2019-06-05 10:37:00",6,2,10,DE,296,35677.04
78556777,14426.0,"2019-06-14 12:31:00",6,4,12,DE,386,26793.02
78557248,14491.0,"2019-06-17 15:22:00",6,0,15,DE,99,12434.44
78558779,16682.0,"2019-07-04 10:42:00",7,3,10,DE,48,3791.60
78538664,14733.0,"2018-12-13 15:46:00",12,3,15,DE,844,106818.08
78540268,13458.0,"2019-01-06 11:25:00",1,6,11,DE,944,111705.18
78540358,13599.0,"2019-01-06 15:25:00",1,6,15,DE,262,15208.50
78540407,16839.0,"2019-01-07 09:55:00",1,0,9,DE,329,41205.94
78540541,15799.0,"2019-01-09 15:13:00",1,2,15,DE,181,22796.01
78541267,12779.0,"2019-01-17 10:37:00",1,3,10,Poland,288,22424.33
78548919,13013.0,"2019-04-05 10:18:00",4,4,10,DE,355,38267.55
78550032,15139.0,"2019-04-14 11:39:00",4,6,11,DE,106,2832.82
78551542,14732.0,"2019-05-03 09:05:00",5,4,9,DE,156,8219.04
78552039,13081.0,"2019-05-06 08:10:00",5,0,8,DE,3253,327474.82
78552255,14005.0,"2019-05-08 10:33:00",5,2,10,DE,240,32809.42
78553907,14551.0,"2019-05-19 18:21:00",5,6,18,DE,66,4947.30
78554284,17686.0,"2019-05-23 14:14:00",5,3,14,DE,16,1120.00
78549942,12971.0,"2019-04-13 12:04:00",4,5,12,DE,36,3389.76
78536556,17643.0,"2018-12-01 14:38:00",12,5,14,DE,71,2594.38
78548491,14064.0,"2019-03-31 13:14:00",3,6,13,DE,906,17000.73
78552465,16242.0,"2019-05-09 15:17:00",5,3,15,DE,79,5117.90
78546413,17961.0,"2019-03-11 16:54:00",3,0,16,DE,2,1322.76
78552842,17888.0,"2019-05-11 14:29:00",5,5,14,DE,32,2266.56
78559091,17905.0,"2019-07-06 10:47:00",7,5,10,DE,110,30226.48
78581209,,"2019-12-07 18:35:00",12,5,18,DE,6,1133.70
78544293,17954.0,"2019-02-17 12:42:00",2,6,12,DE,759,265148.91
78556477,12841.0,"2019-06-12 12:20:00",6,2,12,DE,86,10511.96
78550299,17389.0,"2019-04-15 16:46:00",4,0,16,DE,732,24577.50
78560894,14911.0,"2019-07-21 17:09:00",7,6,17,Ireland,269,14200.91
78561936,14403.0,"2019-08-01 12:57:00",8,3,12,DE,16,1135.04
78540993,13284.0,"2019-01-13 09:23:00",1,6,9,DE,91,9879.99
78542778,14496.0,"2019-02-01 09:01:00",2,4,9,DE,73,6866.01
78555858,14911.0,"2019-06-07 14:12:00",6,4,14,Ireland,192,17842.96
78547959,,"2019-03-28 15:19:00",3,3,15,DE,23,1144.25
78558461,13263.0,"2019-06-29 15:03:00",6,5,15,DE,104,11451.62
78565200,17576.0,"2019-09-01 16:30:00",9,6,16,DE,98,16133.06
78551851,17511.0,"2019-05-04 14:43:00",5,5,14,DE,200,1847.00
78554633,14287.0,"2019-05-25 11:44:00",5,5,11,DE,144,1150.56
78546085,,"2019-03-09 11:32:00",3,5,11,DE,144,1150.56
78555195,15240.0,"2019-06-01 11:27:00",6,5,11,DE,245,22495.08
78557119,17416.0,"2019-06-16 17:08:00",6,6,17,DE,604,28573.96
78536831,16029.0,"2018-12-02 17:40:00",12,6,17,DE,260,22731.48
78549417,14258.0,"2019-04-08 11:44:00",4,0,11,DE,12,1151.88
78537836,14866.0,"2018-12-08 14:58:00",12,5,14,DE,144,1152.00
78552855,15815.0,"2019-05-11 15:17:00",5,5,15,DE,624,13122.00
78555005,16656.0,"2019-05-31 09:38:00",5,4,9,DE,1240,31742.00
78565213,14911.0,"2019-09-01 17:19:00",9,6,17,Ireland,1776,474384.49
78543018,,"2019-02-02 14:24:00",2,5,14,Ireland,4,1155.88
78561692,14143.0,"2019-07-29 09:48:00",7,0,9,DE,30,5313.60
78567611,16076.0,"2019-09-21 11:40:00",9,5,11,DE,39,4996.41
78575319,14836.0,"2019-11-09 13:26:00",11,5,13,DE,31,2416.45
78575481,15679.0,"2019-11-09 16:28:00",11,5,16,DE,682,49486.49
78561812,,"2019-07-29 15:25:00",7,0,15,DE,8,1160.00
78540383,16422.0,"2019-01-06 17:47:00",1,6,17,DE,203,17744.00
78551145,16168.0,"2019-04-26 13:37:00",4,4,13,DE,18,2457.00
78560407,,"2019-07-18 14:21:00",7,3,14,DE,9,1169.10
78548606,12731.0,"2019-04-01 11:10:00",4,0,11,France,240,13354.80
78539641,15311.0,"2018-12-20 15:30:00",12,3,15,DE,45,3118.39
78545701,17107.0,"2019-03-06 15:17:00",3,2,15,DE,816,112060.15
78547103,15218.0,"2019-03-21 10:54:00",3,3,10,DE,299,67220.04
78548863,15311.0,"2019-04-04 13:57:00",4,3,13,DE,1050,131059.24
78550186,14051.0,"2019-04-14 18:28:00",4,6,18,DE,106,9822.20
78563850,15311.0,"2019-08-19 15:06:00",8,0,15,DE,49,2668.41
78571181,15498.0,"2019-10-14 10:48:00",10,0,10,DE,10,1169.50
78573119,15498.0,"2019-10-27 16:21:00",10,6,16,DE,202,29862.70
78578030,15498.0,"2019-11-22 13:40:00",11,4,13,DE,254,17162.54
78579837,12882.0,"2019-11-30 16:18:00",11,5,16,DE,140,6337.40
78547067,12921.0,"2019-03-20 13:43:00",3,2,13,DE,324,37895.02
78559462,16523.0,"2019-07-08 13:12:00",7,0,13,DE,139,3220.91
78579457,14824.0,"2019-11-29 14:20:00",11,4,14,DE,152,26908.30
78567795,14646.0,"2019-09-22 11:44:00",9,6,11,Netherlands,545,42409.71
78580431,13822.0,"2019-12-04 12:13:00",12,2,12,DE,111,8123.68
78548666,13124.0,"2019-04-01 14:58:00",4,0,14,DE,693,76376.78
78544886,12582.0,"2019-02-24 11:42:00",2,6,11,Finland,140,9063.24
78548172,15738.0,"2019-03-29 14:13:00",3,4,14,DE,253,13599.03
78555263,15192.0,"2019-06-01 15:47:00",6,5,15,DE,441,34202.06
78577840,17324.0,"2019-11-22 10:34:00",11,4,10,DE,32,1343.68
78549141,,"2019-04-06 15:26:00",4,5,15,DE,70,1186.50
78569815,15838.0,"2019-10-06 11:53:00",10,6,11,DE,6016,1002784.96
78571255,12454.0,"2019-10-14 17:13:00",10,0,17,Spain,1006,118987.94
78576219,15838.0,"2019-11-14 12:58:00",11,3,12,DE,1600,408851.64
78543852,14258.0,"2019-02-14 11:57:00",2,3,11,DE,724,43198.68
78558126,15482.0,"2019-06-27 10:29:00",6,3,10,DE,251,41506.77
78564322,13694.0,"2019-08-24 13:23:00",8,5,13,DE,2335,238968.96
78542153,13534.0,"2019-01-26 10:33:00",1,5,10,DE,66,7279.26
78542320,14040.0,"2019-01-27 11:15:00",1,6,11,DE,71,17560.70
78572457,12594.0,"2019-10-24 12:44:00",10,3,12,Italy,289,14134.92
78557015,14735.0,"2019-06-16 12:11:00",6,6,12,DE,130,6982.34
78544585,12523.0,"2019-02-21 14:58:00",2,3,14,France,77,2409.05
78545557,12500.0,"2019-03-03 15:30:00",3,6,15,UK,192,3826.20
78546569,14016.0,"2019-03-15 10:53:00",3,4,10,Ireland,511,69605.78
78546408,,"2019-03-11 16:25:00",3,0,16,DE,170,1188.30
78552451,14543.0,"2019-05-09 13:59:00",5,3,13,DE,78,4831.78
78569685,16758.0,"2019-10-05 14:47:00",10,5,14,DE,203,33565.70
78560996,17625.0,"2019-07-22 13:53:00",7,0,13,DE,465,46002.93
78539018,16134.0,"2018-12-15 14:00:00",12,5,14,DE,158,9477.24
78544904,13018.0,"2019-02-24 13:46:00",2,6,13,DE,107,5506.00
78546091,14936.0,"2019-03-09 11:53:00",3,5,11,"Channel Islands",944,85547.54
78546837,13650.0,"2019-03-17 12:37:00",3,6,12,DE,132,10216.62
78547379,12720.0,"2019-03-22 15:13:00",3,4,15,UK,484,33783.27
78547572,13512.0,"2019-03-24 10:03:00",3,6,10,DE,143,7000.34
78548553,12523.0,"2019-04-01 09:19:00",4,0,9,France,88,3640.82
78548560,13468.0,"2019-04-01 10:10:00",4,0,10,DE,200,104322.22
78548740,13319.0,"2019-04-04 11:34:00",4,3,11,DE,216,28334.15
78549054,17719.0,"2019-04-06 10:21:00",4,5,10,DE,109,14284.51
78549189,15235.0,"2019-04-07 10:11:00",4,6,10,DE,98,7292.24
78549837,16705.0,"2019-04-12 13:38:00",4,4,13,DE,419,70948.45
78550629,13782.0,"2019-04-19 14:48:00",4,4,14,DE,48,2501.47
78550675,15260.0,"2019-04-20 10:39:00",4,5,10,DE,126,3734.04
78551147,14210.0,"2019-04-26 14:07:00",4,4,14,DE,100,9666.26
78553060,15826.0,"2019-05-13 10:44:00",5,0,10,DE,488,47543.78
78553158,14194.0,"2019-05-13 15:24:00",5,0,15,DE,246,25338.44
78553845,17675.0,"2019-05-19 12:38:00",5,6,12,DE,216,32368.34
78554835,15241.0,"2019-05-26 16:11:00",5,6,16,DE,172,6302.05
78555485,17722.0,"2019-06-03 12:39:00",6,0,12,DE,90,14479.28
78555577,15301.0,"2019-06-05 15:53:00",6,2,15,DE,241,19408.35
78556115,15241.0,"2019-06-09 09:39:00",6,6,9,DE,76,9655.94
78556959,16739.0,"2019-06-16 09:17:00",6,6,9,DE,172,9368.80
78557319,15076.0,"2019-06-20 08:23:00",6,3,8,DE,571,49974.71
78559909,18245.0,"2019-07-13 14:28:00",7,5,14,DE,291,27592.90
78560041,14156.0,"2019-07-14 14:46:00",7,6,14,Ireland,178,20508.64
78560273,14895.0,"2019-07-17 14:59:00",7,2,14,DE,210,26279.91
78563210,16466.0,"2019-08-14 12:27:00",8,2,12,DE,83,10745.54
78564223,13013.0,"2019-08-24 09:46:00",8,5,9,DE,93,7863.42
78564227,15249.0,"2019-08-24 10:19:00",8,5,10,DE,174,16130.26
78564366,13236.0,"2019-08-25 08:58:00",8,6,8,DE,168,14407.42
